0.0095458,-0.018281,0.040518,0.012007,0.022942,-0.15482,-0.013529,0.048697,-0.15477,-0.25679,0.84172,0.13694,0.11152,-0.06196,-0.1093,-0.055113,0.12532,0.047574,-0.036434,-0.060752,0.1933,0.042531,0.077146,0.09031,0.08877,0.057353,-0.04279,0.0028136,-0.010918,0.015878,0.121,0.022099,-0.052671,0.019774,0.016774,0.023293,0.048687,0.023209,-0.00050705,-0.050206,-0.0469,-0.03071,0.041593,0.027334,0.028057,0.041754
0.20103,0.32385,0.63916,-0.6093,-0.18784,0.13759,-0.039421,0.041751,-0.075824,0.010201,-0.020774,0.064394,0.00095041,0.0028256,-0.025348,0.0010012,-0.011979,0.034057,0.0021102,-0.012751,0.015971,-0.01267,0.0025777,0.028822,-0.00063181,0.012527,-0.0033131,-0.00075377,0.035348,0.03221,-0.010368,-0.015526,0.015559,0.00088549,-0.0095335,0.0068143,-0.002194,0.0067522,-0.0013411,0.0020259,-0.012819,-0.0091382,0.0019418,-0.0028617,-0.0098132,0.0028525
-0.00020465,0.0051319,-0.012409,-0.025674,0.010129,0.013386,-0.0053507,-0.026049,0.017354,0.046468,-0.088109,0.0057495,0.022505,-0.03372,-0.028157,-0.027012,0.035511,0.043495,0.011713,-0.043623,0.053592,-0.0096433,-0.015788,-0.17393,0.45711,0.24164,0.012955,0.054436,-0.33144,0.11911,0.42043,-0.26615,-0.092073,-0.23817,0.024822,0.35813,-0.076856,-0.16463,0.072481,0.12278,0.14861,0.040303,-0.16804,-0.055067,-0.028204,-0.028066
0.20175,0.48268,0.22717,0.65063,-0.38332,-0.025506,-0.023036,-0.27781,-0.08242,-0.015564,0.0063289,-0.077953,-0.050367,0.0083777,-0.027059,0.01236,0.020994,-0.030244,0.0094804,0.013646,-0.011556,-0.010459,-0.01295,0.0033547,0.015465,-0.012167,0.0066521,-0.016001,-0.034274,-0.023008,0.03589,0.052436,-0.0012753,-0.0022218,0.00075468,-0.0031158,-0.01517,-0.018212,0.013344,0.0046422,0.0091638,0.010075,0.00045327,-0.00087031,-0.0019367,0.0032499
-0.0032276,-0.0068649,-0.0062515,0.017809,-0.0047368,-0.0055959,0.020259,0.0032112,-0.0019988,-0.00015462,-0.03142,-0.017249,-0.00021376,-0.0090397,-0.0015158,0.010945,-0.15068,-0.073986,-0.012086,0.035288,-0.084433,0.016198,-0.049364,-0.17979,0.48074,0.22479,-0.11559,-0.1564,0.56268,0.16684,0.14479,0.16834,0.15268,-0.10876,0.09042,-0.17018,-0.077505,0.17133,-0.22939,-0.11784,-0.10548,-0.011017,0.037343,0.082133,0.083509,0.1104
0.20724,0.36435,0.039623,0.18058,0.31123,-0.1726,0.12767,0.55135,0.38276,0.0090983,-0.080585,0.26932,0.2329,-0.0079497,-0.0064008,-0.1304,-0.034627,0.074957,-0.1181,-0.0085666,-0.05737,0.085755,0.098653,-0.040135,1.0929e-05,-0.024633,-0.015587,-0.010136,-0.0090864,-0.0069994,-0.017051,-0.009203,-0.013716,-0.015161,0.020829,-0.0047186,0.024451,0.0013693,-0.0057746,-0.01447,-0.0072931,-0.0022173,-0.0063417,0.0031607,0.0038675,-0.0095462
-0.0021567,-0.0074022,-0.0051052,0.0066214,-0.010573,-0.0092026,0.011186,0.010708,-0.0058623,-0.030953,0.036796,0.00090527,0.012271,-0.011367,-0.01332,-0.030775,-0.25703,-0.11118,0.012087,-0.019155,0.089363,0.039319,0.080187,0.085828,0.13871,0.13403,-0.048765,-0.29802,0.19612,-0.20415,-0.34558,0.065089,-0.23695,0.073119,-0.061546,0.35457,-0.31726,-0.23768,0.053559,0.15592,0.022355,-0.0086281,0.22441,-0.11083,-0.29481,-0.18911
0.2088,0.29936,-0.13977,-0.035059,0.44872,0.20027,0.22723,-0.083377,-0.12068,0.024,0.098546,-0.21233,-0.23085,-0.12749,0.19042,-0.013413,-0.060457,0.092804,0.12577,-0.12886,0.32441,-0.13555,-0.40528,-0.099317,-0.018873,-0.11024,-0.085917,-0.064159,0.023102,0.024331,-0.032095,-0.031289,-0.0058693,-0.0037115,0.012349,0.0074473,0.0011342,-7.2305e-05,-0.009862,-0.0071827,0.0047561,-0.0038068,0.0028766,-0.0050808,0.0040998,0.0015843
0.0021971,0.0027589,-0.0053297,-0.038151,-0.0054394,0.0092868,0.0039315,-0.066068,0.05459,0.015988,-0.10997,0.0073341,-0.027328,-0.032466,-0.058178,-0.065322,-0.24646,-0.056221,0.039546,-0.1098,0.29022,0.058973,0.16188,0.14081,0.11299,0.11935,0.0044058,-0.099807,-0.096083,-0.45956,0.1003,0.078802,-0.34682,0.079578,0.032274,-0.23789,0.15466,0.2087,-0.071841,-0.018259,0.28055,-0.062901,-0.18577,0.23324,0.2343,-0.022902
0.20908,0.23699,-0.19765,-0.089288,0.3355,0.24085,-0.026434,-0.16046,-0.025591,0.051895,0.10652,-0.13032,-0.20183,0.037422,-0.23085,0.15015,0.1132,-0.22257,-0.18599,0.10569,-0.2878,-0.029712,0.43364,0.082567,-0.047665,0.27197,0.18389,0.078988,0.01845,-0.021276,0.029286,0.020385,0.0081405,0.027359,-0.010556,0.0012672,-0.0073662,0.00087691,0.0085493,0.0066163,0.0015505,0.012747,0.0077361,-0.0021814,-0.0032758,-0.0061405
-0.0016829,0.0011894,0.0015149,0.016042,-0.0026673,-0.004575,-1.7582e-05,-0.019562,0.0078929,0.003461,-0.02548,-0.0025027,-0.0071162,0.00070428,-0.01711,0.012096,-0.19772,-0.10039,0.0089126,-0.021688,0.068618,0.023196,0.074165,0.090563,-0.050535,0.010623,0.019429,-0.17112,-0.0388,-0.041822,-0.12231,-0.20394,0.079973,-0.076255,-0.10283,0.26522,0.33347,-0.19544,-0.2256,0.08637,-0.24379,0.13294,0.027078,0.11896,0.12408,0.65502
0.21084,0.14777,-0.22786,-0.12674,0.029952,-0.19852,-0.1989,-0.098632,-0.078171,-0.080003,-0.068415,0.047226,0.28013,0.065331,0.077437,-0.061213,0.088795,-0.11192,0.61092,0.096648,-0.013749,0.27336,-0.14234,0.14598,0.025827,0.12302,0.34275,0.069996,0.065283,0.019562,-0.036977,-0.0021005,0.017184,-0.0077332,-0.0019608,-0.0033159,0.0055543,0.0074992,0.0030205,0.0007663,-0.0046035,-0.0070327,-0.0017592,-0.0011688,0.0050126,3.8485e-05
-0.00071509,8.3348e-05,-0.0072119,0.017548,-0.0036674,-0.0038866,-0.0012049,-0.047561,0.0057233,-0.00034524,-0.028109,0.0045513,-0.015089,0.0081762,-0.039954,0.0073241,-0.20866,-0.12526,-0.010228,-0.03317,0.12637,0.051367,0.099632,0.13841,-0.082602,-0.039253,0.019722,-0.19003,-0.034835,0.090271,0.046243,-0.20449,0.20594,-0.29348,0.024272,0.10759,0.23878,0.033815,-0.027338,-0.11383,-0.3664,-0.33205,0.020434,0.025184,0.16394,-0.55068
0.21015,0.10793,-0.26022,-0.14794,0.010932,-0.13284,-0.088749,-0.23578,-0.23903,0.0086049,-0.077758,-0.11321,0.46997,0.083643,-0.094506,0.12976,-0.21836,0.42077,-0.29636,0.16407,-0.0063144,-0.00032337,0.091828,-0.023518,0.062026,-0.22308,-0.19758,-0.022068,-0.035606,-0.0066998,-0.0095973,0.0062878,-0.0092777,0.0023207,0.00084248,-0.0018668,-0.0086558,-0.0010653,-0.01344,0.00090195,-0.0028255,0.0070867,-0.0054565,0.0098908,-0.0049725,0.0023776
-0.002499,0.0024872,-0.0080691,0.015797,0.0026713,-0.013349,-0.0021042,-0.019556,0.0062248,-0.011302,0.019734,0.027052,0.012548,-0.0034323,-0.043623,-0.02538,-0.28373,-0.12547,-0.0015521,-0.055619,0.15084,0.055217,0.11002,0.13737,-0.086237,-0.017191,0.039243,-0.22686,-0.010156,0.11148,0.1417,-0.40158,0.33168,0.031492,-0.10087,-0.27227,-0.2216,0.12258,0.27288,-0.2121,0.25523,0.24684,0.048121,-0.16013,-0.19141,0.12169
0.20971,0.076853,-0.29298,-0.13831,-0.19914,0.019531,-0.14118,0.12759,0.029956,-0.41152,-0.11123,-0.060228,-0.14307,-0.061042,-0.093949,-0.17976,0.10423,-0.26356,-0.030623,-0.3005,-0.23873,-0.055507,-0.085112,0.21709,0.14787,-0.24485,-0.37417,-0.028416,-0.076272,-0.016661,0.043563,-0.004127,0.0044537,0.0074251,-0.00049557,-0.00057792,0.0052547,-0.0032037,-0.0020357,0.0068642,0.0089791,-0.0071795,0.0067545,-0.0085691,-0.0055015,0.015042
-0.0013811,-0.00097122,-0.0024643,0.011207,0.0043009,-0.016635,-0.0022592,-0.0081472,0.0097315,-0.002315,-0.01417,0.0046052,-0.0050438,-0.00048274,-0.026597,-0.0083943,-0.17419,-0.085777,-0.0077287,-0.038383,0.1062,0.038074,0.077798,0.10996,-0.077716,-0.0070714,0.007379,-0.047149,-0.079875,0.48283,-0.021954,0.029561,-0.061266,0.28717,0.41339,-0.090416,-0.254,-0.055332,0.049237,0.44809,-0.028891,-0.19501,-0.087374,-0.006956,0.29445,0.098581
0.21086,0.034059,-0.20113,-0.099513,-0.24004,-0.22336,-0.18931,0.19145,0.12703,0.15893,0.087587,0.036113,-0.33483,-0.19937,0.13914,0.22318,-0.010628,0.025545,0.21127,0.44516,0.17102,-0.16176,0.19195,-0.16121,-0.092794,0.041172,-0.26988,-0.062427,-0.037467,-0.0048382,0.04195,-0.0090423,0.0030037,-0.00032263,-0.0077348,-0.0014023,-0.009134,0.0065547,0.011308,0.0091899,-0.0025542,-0.0058704,-0.0034044,-0.0057655,0.0035493,0.00011539
0.00059823,-0.0069722,-0.016392,-0.0079557,0.01239,0.0016413,0.0047486,-0.019579,0.028502,0.019883,-0.079107,0.0052773,-0.030526,-0.012345,-0.04571,-0.036764,-0.13922,-0.064446,0.008678,-0.042095,0.19736,0.070955,0.10876,0.13882,-0.078238,-0.031186,-0.0076844,0.004746,-0.093605,0.52658,0.10163,0.52099,-0.1316,0.0056629,-0.24351,0.15276,0.19756,-0.010864,-0.12385,-0.21437,0.12745,0.1868,-0.070813,0.026215,-0.22555,-0.05867
0.21069,0.0075866,-0.26513,-0.098359,-0.28906,-0.10016,-0.15409,0.029691,0.067689,-0.056523,-0.027666,0.1643,-0.15353,-0.0083235,-0.064067,-0.0019455,-0.028692,0.095602,-0.40365,-0.29151,0.2009,-0.035916,-0.21041,-0.24352,-0.15248,0.20783,0.4496,0.025501,0.11691,0.032222,-0.073885,-0.017445,-0.012092,-0.0023478,-0.0069855,0.015297,-0.00098214,-0.0031315,-0.0085085,-0.022252,-0.0055688,-0.0087182,-0.0057762,0.010803,0.00067161,-0.0028818
-0.00092471,0.0021118,0.00028478,0.011519,-0.016423,0.0049344,-0.0062177,-0.005801,0.0053311,0.0094202,0.016042,-0.0079732,0.023348,-0.0052487,0.011256,0.024131,-0.066244,-0.0289,-0.0063428,0.011716,-0.041943,-0.027172,-0.044705,-0.099903,0.28029,0.15426,-0.087471,0.06478,0.093345,0.12275,-0.22947,-0.082793,-0.0016837,0.34862,-0.066321,-0.15378,0.5688,-0.26523,0.44819,-0.023226,0.057127,0.005446,-0.034642,-0.12613,0.066999,-0.10309
0.2103,-0.12431,0.0096119,-0.059113,-0.16865,-0.1468,0.52522,0.01529,0.17635,-0.23383,0.044859,-0.30467,0.0068584,0.25984,0.23359,0.32758,-0.040323,0.13332,0.13133,-0.2509,-0.10658,0.11951,0.16974,-0.048954,-0.09124,0.17755,-0.03063,0.0012872,-0.03337,0.012315,0.036856,0.0059161,0.0041127,-0.0021795,-0.0061911,0.0059857,0.0045809,0.0049267,0.0029344,-0.0094557,0.012028,-0.0080891,0.0098441,-0.011879,-0.00032404,-0.002829
-0.0019726,0.0066557,-0.00083418,0.01494,-0.013073,0.0032402,-0.005249,-0.026975,0.022109,0.033518,-0.05911,-0.020332,-0.0098567,-0.018203,-0.020616,-0.013162,0.15129,0.073847,0.0026128,-0.021429,0.066433,-0.014522,0.037272,-0.0047726,0.27614,0.18397,-0.027335,-0.011558,-0.4249,0.20979,-0.43022,-0.2048,-0.15331,0.1218,-0.095466,-0.17276,-0.11189,0.27702,-0.26957,-0.24739,-0.15798,-0.077857,0.24445,-0.048532,-0.020917,0.028982
0.21019,-0.12445,-0.057068,-0.053542,-0.061621,-0.09809,0.51478,-0.18474,-0.23076,0.089976,-0.059581,0.36603,-0.21179,-0.11549,-0.23051,-0.29633,0.034049,-0.044468,0.048924,0.11397,-0.062956,0.30069,0.10702,-0.23313,0.028636,-0.1915,-0.019845,0.0039423,-0.008981,-0.0045027,-0.068993,-0.027587,0.0074899,0.011466,0.010906,-0.00034255,0.0057566,-0.0068699,0.0091974,0.015748,0.001034,0.014208,-0.013534,0.016919,-0.0039923,-0.0041683
0.0012393,-0.0062274,-0.010588,-0.026782,0.012497,-0.0048533,-0.0010666,-0.02748,0.038332,-0.0036099,-0.011368,0.014591,-0.008137,-0.021247,-0.03178,-0.049755,0.04793,0.067673,0.0024222,-0.072985,0.19078,0.00040301,0.07408,0.06338,0.15684,0.16474,-0.060712,0.060652,-0.26217,-0.17654,-0.30693,0.38863,0.61354,-0.16841,0.1251,-0.067432,-0.12845,-0.19546,0.081971,0.012163,0.0035456,0.049215,-0.1866,0.073734,0.022578,0.015786
0.20928,-0.077288,-0.087034,-0.046278,-0.054245,0.12845,0.086388,-0.32511,0.24953,0.24791,0.13272,0.39652,0.17935,0.33378,0.36353,-0.15332,0.060669,-0.18977,-0.070621,0.0048355,-0.010652,-0.34439,-0.049551,0.14464,0.0010264,0.045908,-0.13536,-0.024665,-0.0060613,0.01131,0.032543,0.0081209,-0.016667,-0.0084062,0.003889,-0.00085281,-0.0046741,0.0049471,-0.019149,0.000617,0.0059466,-0.0036461,0.0047316,0.0043276,-0.0080094,0.007088
