5.2874,5.2874,5.3292,5.3292,5.2544,5.2544,5.1672,5.1672,5.1349,5.1349,5.2254,5.2254,5.0589,5.0589,5.2064,5.2064,5.1844,5.1844,5.211,5.211,5.1604,5.1604,5.183,5.183,5.2408,5.2408,5.1926,5.1926,5.1218,5.1218,5.1075,5.1075,5.2597,5.2597,5.1638,5.1638,5.1513,5.1513,5.217,5.217,5.2492,5.2492,5.1801,5.1801,5.145,5.145,5.2486,5.2486
5.3139,5.3139,5.3272,5.3272,5.2579,5.2579,5.1616,5.1616,5.1957,5.1957,5.2706,5.2706,5.1457,5.1457,5.2089,5.2089,5.2098,5.2098,5.2535,5.2535,5.1913,5.1913,5.2457,5.2457,5.2464,5.2464,5.2206,5.2206,5.1212,5.1212,5.168,5.168,5.2751,5.2751,5.2006,5.2006,5.1965,5.1965,5.2459,5.2459,5.2577,5.2577,5.194,5.194,5.2025,5.2025,5.2458,5.2458
5.3178,5.3178,5.3371,5.3371,5.2451,5.2451,5.1434,5.1434,5.1925,5.1925,5.2686,5.2686,5.1535,5.1535,5.1975,5.1975,5.1975,5.1975,5.2584,5.2584,5.1971,5.1971,5.2448,5.2448,5.2392,5.2392,5.2223,5.2223,5.176,5.176,5.158,5.158,5.2973,5.2973,5.181,5.181,5.1985,5.1985,5.2343,5.2343,5.2487,5.2487,5.2149,5.2149,5.1948,5.1948,5.2369,5.2369
5.3247,5.3247,5.3538,5.3538,5.2565,5.2565,5.1581,5.1581,5.1913,5.1913,5.2726,5.2726,5.1539,5.1539,5.2136,5.2136,5.1978,5.1978,5.2615,5.2615,5.2124,5.2124,5.2576,5.2576,5.2424,5.2424,5.2304,5.2304,5.1998,5.1998,5.1668,5.1668,5.3079,5.3079,5.1766,5.1766,5.2111,5.2111,5.2383,5.2383,5.2536,5.2536,5.2099,5.2099,5.1966,5.1966,5.261,5.261
5.3312,5.3312,5.3754,5.3754,5.2597,5.2597,5.1749,5.1749,5.2023,5.2023,5.2816,5.2816,5.1668,5.1668,5.2158,5.2158,5.222,5.222,5.2773,5.2773,5.2212,5.2212,5.2725,5.2725,5.2666,5.2666,5.2397,5.2397,5.21,5.21,5.1857,5.1857,5.3177,5.3177,5.1871,5.1871,5.2281,5.2281,5.2437,5.2437,5.2746,5.2746,5.2306,5.2306,5.2107,5.2107,5.2697,5.2697
5.3323,5.3323,5.4011,5.4011,5.2654,5.2654,5.1924,5.1924,5.2196,5.2196,5.2836,5.2836,5.177,5.177,5.2215,5.2215,5.2391,5.2391,5.294,5.294,5.2239,5.2239,5.2825,5.2825,5.2861,5.2861,5.2478,5.2478,5.2205,5.2205,5.1963,5.1963,5.3251,5.3251,5.1946,5.1946,5.2452,5.2452,5.247,5.247,5.2949,5.2949,5.2406,5.2406,5.2257,5.2257,5.2774,5.2774
5.3338,5.3338,5.4415,5.4415,5.2824,5.2824,5.237,5.237,5.2446,5.2446,5.2973,5.2973,5.1873,5.1873,5.2267,5.2267,5.2489,5.2489,5.3013,5.3013,5.2364,5.2364,5.285,5.285,5.2953,5.2953,5.2628,5.2628,5.2437,5.2437,5.2107,5.2107,5.3355,5.3355,5.2038,5.2038,5.2772,5.2772,5.2598,5.2598,5.3003,5.3003,5.2541,5.2541,5.2405,5.2405,5.2905,5.2905
5.3456,5.3456,5.4464,5.4464,5.2979,5.2979,5.2407,5.2407,5.2633,5.2633,5.3106,5.3106,5.1903,5.1903,5.2401,5.2401,5.253,5.253,5.3102,5.3102,5.2669,5.2669,5.2952,5.2952,5.3056,5.3056,5.2954,5.2954,5.251,5.251,5.223,5.223,5.3417,5.3417,5.2155,5.2155,5.2936,5.2936,5.2619,5.2619,5.3181,5.3181,5.2738,5.2738,5.2516,5.2516,5.3089,5.3089
5.3537,5.3537,5.4507,5.4507,5.3117,5.3117,5.2675,5.2675,5.2682,5.2682,5.3439,5.3439,5.1977,5.1977,5.256,5.256,5.2637,5.2637,5.3473,5.3473,5.267,5.267,5.3146,5.3146,5.3072,5.3072,5.315,5.315,5.2551,5.2551,5.2406,5.2406,5.3531,5.3531,5.2206,5.2206,5.3183,5.3183,5.2679,5.2679,5.3438,5.3438,5.3016,5.3016,5.2615,5.2615,5.3276,5.3276
5.3624,5.3624,5.4621,5.4621,5.3125,5.3125,5.2774,5.2774,5.2809,5.2809,5.3635,5.3635,5.2138,5.2138,5.2588,5.2588,5.2685,5.2685,5.3738,5.3738,5.279,5.279,5.323,5.323,5.3208,5.3208,5.3363,5.3363,5.2671,5.2671,5.2489,5.2489,5.3547,5.3547,5.2271,5.2271,5.3314,5.3314,5.281,5.281,5.3699,5.3699,5.3211,5.3211,5.2599,5.2599,5.3519,5.3519
5.3633,5.3633,5.4692,5.4692,5.3217,5.3217,5.2909,5.2909,5.2903,5.2903,5.3743,5.3743,5.2348,5.2348,5.2653,5.2653,5.2827,5.2827,5.3754,5.3754,5.2879,5.2879,5.3317,5.3317,5.329,5.329,5.3424,5.3424,5.2812,5.2812,5.2608,5.2608,5.3659,5.3659,5.2312,5.2312,5.3485,5.3485,5.2892,5.2892,5.3759,5.3759,5.3728,5.3728,5.2629,5.2629,5.3586,5.3586
5.3719,5.3719,5.47,5.47,5.3357,5.3357,5.3213,5.3213,5.3116,5.3116,5.3812,5.3812,5.2377,5.2377,5.2656,5.2656,5.2921,5.2921,5.3863,5.3863,5.2973,5.2973,5.341,5.341,5.3366,5.3366,5.3516,5.3516,5.2819,5.2819,5.2791,5.2791,5.3733,5.3733,5.2327,5.2327,5.3625,5.3625,5.3017,5.3017,5.4018,5.4018,5.419,5.419,5.2716,5.2716,5.3714,5.3714
5.3865,5.3865,5.4736,5.4736,5.3534,5.3534,5.3294,5.3294,5.315,5.315,5.3907,5.3907,5.2502,5.2502,5.2735,5.2735,5.2921,5.2921,5.4115,5.4115,5.3041,5.3041,5.3439,5.3439,5.3402,5.3402,5.3554,5.3554,5.289,5.289,5.3002,5.3002,5.3859,5.3859,5.2367,5.2367,5.3734,5.3734,5.3119,5.3119,5.4348,5.4348,5.4474,5.4474,5.279,5.279,5.3697,5.3697
5.3849,5.3849,5.4817,5.4817,5.3706,5.3706,5.3916,5.3916,5.3328,5.3328,5.4041,5.4041,5.2581,5.2581,5.2868,5.2868,5.2941,5.2941,5.4245,5.4245,5.3099,5.3099,5.3495,5.3495,5.3433,5.3433,5.3682,5.3682,5.2933,5.2933,5.328,5.328,5.3878,5.3878,5.2333,5.2333,5.3856,5.3856,5.3121,5.3121,5.4747,5.4747,5.4506,5.4506,5.2819,5.2819,5.3754,5.3754
5.3766,5.3766,5.4796,5.4796,5.3871,5.3871,5.4264,5.4264,5.3453,5.3453,5.42,5.42,5.2637,5.2637,5.292,5.292,5.297,5.297,5.4238,5.4238,5.3063,5.3063,5.3535,5.3535,5.3368,5.3368,5.3598,5.3598,5.2894,5.2894,5.3487,5.3487,5.3891,5.3891,5.2257,5.2257,5.3994,5.3994,5.313,5.313,5.4791,5.4791,5.4518,5.4518,5.2852,5.2852,5.3803,5.3803
5.3712,5.3712,5.4773,5.4773,5.4046,5.4046,5.4243,5.4243,5.3457,5.3457,5.4131,5.4131,5.2682,5.2682,5.2893,5.2893,5.2848,5.2848,5.415,5.415,5.3027,5.3027,5.3478,5.3478,5.3351,5.3351,5.3577,5.3577,5.2833,5.2833,5.3696,5.3696,5.3887,5.3887,5.2095,5.2095,5.4034,5.4034,5.3041,5.3041,5.4808,5.4808,5.4553,5.4553,5.2873,5.2873,5.3843,5.3843
5.3749,5.3749,5.475,5.475,5.4066,5.4066,5.4313,5.4313,5.3516,5.3516,5.4227,5.4227,5.2651,5.2651,5.2926,5.2926,5.2902,5.2902,5.4189,5.4189,5.3038,5.3038,5.3551,5.3551,5.3319,5.3319,5.3628,5.3628,5.2915,5.2915,5.369,5.369,5.3904,5.3904,5.2163,5.2163,5.4135,5.4135,5.3062,5.3062,5.4871,5.4871,5.4587,5.4587,5.3046,5.3046,5.3859,5.3859
5.3758,5.3758,5.4718,5.4718,5.3983,5.3983,5.4336,5.4336,5.3646,5.3646,5.4191,5.4191,5.2558,5.2558,5.2924,5.2924,5.2806,5.2806,5.4234,5.4234,5.3057,5.3057,5.367,5.367,5.3349,5.3349,5.3578,5.3578,5.2958,5.2958,5.3722,5.3722,5.3864,5.3864,5.2224,5.2224,5.412,5.412,5.3181,5.3181,5.4916,5.4916,5.4549,5.4549,5.3,5.3,5.3894,5.3894
5.3881,5.3881,5.4467,5.4467,5.3891,5.3891,5.4308,5.4308,5.367,5.367,5.4187,5.4187,5.2647,5.2647,5.2892,5.2892,5.2656,5.2656,5.413,5.413,5.2979,5.2979,5.367,5.367,5.3361,5.3361,5.3464,5.3464,5.308,5.308,5.3719,5.3719,5.3861,5.3861,5.205,5.205,5.4129,5.4129,5.3482,5.3482,5.5183,5.5183,5.4553,5.4553,5.2938,5.2938,5.3961,5.3961
5.3846,5.3846,5.4414,5.4414,5.3861,5.3861,5.4244,5.4244,5.3673,5.3673,5.4136,5.4136,5.2587,5.2587,5.2829,5.2829,5.2625,5.2625,5.4162,5.4162,5.296,5.296,5.3679,5.3679,5.338,5.338,5.337,5.337,5.3043,5.3043,5.366,5.366,5.3749,5.3749,5.1814,5.1814,5.4165,5.4165,5.3788,5.3788,5.5164,5.5164,5.4568,5.4568,5.2793,5.2793,5.3904,5.3904
5.3965,5.3965,5.436,5.436,5.392,5.392,5.4194,5.4194,5.3647,5.3647,5.4126,5.4126,5.2618,5.2618,5.2979,5.2979,5.2488,5.2488,5.4218,5.4218,5.2838,5.2838,5.3694,5.3694,5.3227,5.3227,5.3494,5.3494,5.3019,5.3019,5.3478,5.3478,5.3711,5.3711,5.1832,5.1832,5.4034,5.4034,5.4423,5.4423,5.5389,5.5389,5.4461,5.4461,5.2567,5.2567,5.3878,5.3878
5.3918,5.3918,5.4337,5.4337,5.3945,5.3945,5.4224,5.4224,5.3773,5.3773,5.4123,5.4123,5.2678,5.2678,5.274,5.274,5.2634,5.2634,5.4177,5.4177,5.2705,5.2705,5.3766,5.3766,5.3119,5.3119,5.3376,5.3376,5.3126,5.3126,5.325,5.325,5.3697,5.3697,5.171,5.171,5.4018,5.4018,5.4465,5.4465,5.543,5.543,5.4468,5.4468,5.249,5.249,5.3872,5.3872
5.4301,5.4301,5.4307,5.4307,5.4008,5.4008,5.4163,5.4163,5.3754,5.3754,5.4263,5.4263,5.2886,5.2886,5.2754,5.2754,5.2775,5.2775,5.4313,5.4313,5.2719,5.2719,5.3821,5.3821,5.3129,5.3129,5.3551,5.3551,5.3328,5.3328,5.3348,5.3348,5.3777,5.3777,5.1793,5.1793,5.4132,5.4132,5.4732,5.4732,5.5478,5.5478,5.4413,5.4413,5.2602,5.2602,5.4086,5.4086
5.4312,5.4312,5.4207,5.4207,5.3945,5.3945,5.408,5.408,5.3712,5.3712,5.4393,5.4393,5.303,5.303,5.2783,5.2783,5.2735,5.2735,5.4488,5.4488,5.2894,5.2894,5.3867,5.3867,5.3066,5.3066,5.3583,5.3583,5.3301,5.3301,5.3406,5.3406,5.3678,5.3678,5.1905,5.1905,5.4076,5.4076,5.4754,5.4754,5.546,5.546,5.4343,5.4343,5.2684,5.2684,5.4073,5.4073
5.428,5.428,5.4145,5.4145,5.3854,5.3854,5.4095,5.4095,5.3711,5.3711,5.4443,5.4443,5.3093,5.3093,5.2751,5.2751,5.2662,5.2662,5.447,5.447,5.2923,5.2923,5.3799,5.3799,5.3018,5.3018,5.3642,5.3642,5.327,5.327,5.3394,5.3394,5.362,5.362,5.198,5.198,5.4133,5.4133,5.4845,5.4845,5.5433,5.5433,5.4336,5.4336,5.2721,5.2721,5.4029,5.4029
5.4114,5.4114,5.3978,5.3978,5.3864,5.3864,5.4042,5.4042,5.3564,5.3564,5.431,5.431,5.3144,5.3144,5.2715,5.2715,5.2587,5.2587,5.4406,5.4406,5.2926,5.2926,5.3679,5.3679,5.2924,5.2924,5.3525,5.3525,5.3209,5.3209,5.3443,5.3443,5.3492,5.3492,5.2054,5.2054,5.4092,5.4092,5.4759,5.4759,5.5357,5.5357,5.4263,5.4263,5.2708,5.2708,5.3927,5.3927
5.4011,5.4011,5.3813,5.3813,5.3512,5.3512,5.3935,5.3935,5.337,5.337,5.4094,5.4094,5.3085,5.3085,5.2289,5.2289,5.2491,5.2491,5.4222,5.4222,5.2748,5.2748,5.3482,5.3482,5.2571,5.2571,5.3482,5.3482,5.2938,5.2938,5.3421,5.3421,5.3178,5.3178,5.1888,5.1888,5.3918,5.3918,5.4469,5.4469,5.5258,5.5258,5.4139,5.4139,5.2629,5.2629,5.356,5.356
5.2667,5.2667,5.274,5.274,5.2213,5.2213,5.3309,5.3309,5.2261,5.2261,5.279,5.279,5.203,5.203,5.0758,5.0758,5.1121,5.1121,5.3169,5.3169,5.1534,5.1534,5.2041,5.2041,5.0779,5.0779,5.2429,5.2429,5.1735,5.1735,5.263,5.263,5.1991,5.1991,5.0354,5.0354,5.281,5.281,5.3879,5.3879,5.4795,5.4795,5.339,5.339,5.157,5.157,5.2512,5.2512
5.2129,5.2129,5.2699,5.2699,5.2126,5.2126,5.331,5.331,5.1686,5.1686,5.2489,5.2489,5.139,5.139,5.0721,5.0721,5.0589,5.0589,5.2928,5.2928,5.1221,5.1221,5.1439,5.1439,5.0495,5.0495,5.2133,5.2133,5.167,5.167,5.216,5.216,5.1749,5.1749,4.9626,4.9626,5.2694,5.2694,5.3601,5.3601,5.478,5.478,5.3307,5.3307,5.1103,5.1103,5.2501,5.2501
5.2183,5.2183,5.2559,5.2559,5.191,5.191,5.327,5.327,5.1525,5.1525,5.225,5.225,5.1289,5.1289,5.0617,5.0617,5.0661,5.0661,5.2752,5.2752,5.1298,5.1298,5.118,5.118,5.0322,5.0322,5.1962,5.1962,5.1722,5.1722,5.21,5.21,5.162,5.162,4.962,4.962,5.2358,5.2358,5.3578,5.3578,5.4857,5.4857,5.3308,5.3308,5.0831,5.0831,5.2442,5.2442
5.1983,5.1983,5.2259,5.2259,5.2037,5.2037,5.332,5.332,5.1571,5.1571,5.2263,5.2263,5.1281,5.1281,5.0581,5.0581,5.0592,5.0592,5.2705,5.2705,5.1432,5.1432,5.1161,5.1161,5.0249,5.0249,5.1998,5.1998,5.1557,5.1557,5.2077,5.2077,5.1505,5.1505,4.9847,4.9847,5.2369,5.2369,5.3592,5.3592,5.486,5.486,5.3328,5.3328,5.0898,5.0898,5.2435,5.2435
5.1798,5.1798,5.2224,5.2224,5.1935,5.1935,5.3384,5.3384,5.1498,5.1498,5.2175,5.2175,5.1193,5.1193,5.0589,5.0589,5.0569,5.0569,5.2533,5.2533,5.111,5.111,5.1093,5.1093,5.0131,5.0131,5.1861,5.1861,5.1229,5.1229,5.2011,5.2011,5.1011,5.1011,4.9853,4.9853,5.2215,5.2215,5.3598,5.3598,5.4864,5.4864,5.3141,5.3141,5.0782,5.0782,5.2347,5.2347
5.177,5.177,5.1985,5.1985,5.1838,5.1838,5.3376,5.3376,5.1582,5.1582,5.2202,5.2202,5.1176,5.1176,5.034,5.034,5.0698,5.0698,5.2492,5.2492,5.1102,5.1102,5.0958,5.0958,5.0107,5.0107,5.1833,5.1833,5.1016,5.1016,5.1986,5.1986,5.0927,5.0927,5.0003,5.0003,5.2102,5.2102,5.359,5.359,5.4932,5.4932,5.3287,5.3287,5.0953,5.0953,5.2087,5.2087
5.1663,5.1663,5.1698,5.1698,5.1865,5.1865,5.3298,5.3298,5.1495,5.1495,5.2167,5.2167,5.1135,5.1135,5.0392,5.0392,5.04,5.04,5.235,5.235,5.1093,5.1093,5.0761,5.0761,4.9697,4.9697,5.1744,5.1744,5.096,5.096,5.1903,5.1903,5.0845,5.0845,4.9873,4.9873,5.1982,5.1982,5.3613,5.3613,5.4888,5.4888,5.3239,5.3239,5.0916,5.0916,5.2139,5.2139
5.1701,5.1701,5.1322,5.1322,5.1858,5.1858,5.3219,5.3219,5.137,5.137,5.2245,5.2245,5.1163,5.1163,5.0309,5.0309,5.0253,5.0253,5.2171,5.2171,5.1162,5.1162,5.0711,5.0711,4.9283,4.9283,5.1723,5.1723,5.0854,5.0854,5.1851,5.1851,5.0743,5.0743,4.9799,4.9799,5.1921,5.1921,5.358,5.358,5.4858,5.4858,5.3188,5.3188,5.0966,5.0966,5.213,5.213
5.1739,5.1739,5.0633,5.0633,5.1654,5.1654,5.3034,5.3034,5.1224,5.1224,5.2105,5.2105,5.11,5.11,5.0253,5.0253,5.0149,5.0149,5.2206,5.2206,5.123,5.123,5.0758,5.0758,4.9185,4.9185,5.1616,5.1616,5.056,5.056,5.1773,5.1773,5.0667,5.0667,4.9775,4.9775,5.1606,5.1606,5.3639,5.3639,5.492,5.492,5.307,5.307,5.0908,5.0908,5.2038,5.2038
5.1643,5.1643,5.0648,5.0648,5.1498,5.1498,5.3014,5.3014,5.0993,5.0993,5.1977,5.1977,5.1103,5.1103,5.0037,5.0037,5.0182,5.0182,5.2104,5.2104,5.1039,5.1039,5.0704,5.0704,4.906,4.906,5.1322,5.1322,5.0622,5.0622,5.178,5.178,5.064,5.064,4.966,4.966,5.1595,5.1595,5.3685,5.3685,5.5048,5.5048,5.2958,5.2958,5.0759,5.0759,5.1868,5.1868
5.1634,5.1634,5.0691,5.0691,5.1471,5.1471,5.2827,5.2827,5.0989,5.0989,5.154,5.154,5.1068,5.1068,4.9922,4.9922,5.0083,5.0083,5.1647,5.1647,5.1172,5.1172,5.0402,5.0402,4.9048,4.9048,5.111,5.111,5.063,5.063,5.1663,5.1663,5.0457,5.0457,4.9669,4.9669,5.1359,5.1359,5.3829,5.3829,5.5069,5.5069,5.2688,5.2688,5.0797,5.0797,5.1674,5.1674
5.1553,5.1553,5.0517,5.0517,5.1531,5.1531,5.2759,5.2759,5.0856,5.0856,5.1293,5.1293,5.0923,5.0923,5.0321,5.0321,5.0047,5.0047,5.1477,5.1477,5.1169,5.1169,5.0261,5.0261,4.8748,4.8748,5.1028,5.1028,5.0602,5.0602,5.1618,5.1618,5.046,5.046,4.9597,4.9597,5.1253,5.1253,5.4007,5.4007,5.5124,5.5124,5.254,5.254,5.086,5.086,5.1416,5.1416
5.1562,5.1562,5.0366,5.0366,5.1501,5.1501,5.2608,5.2608,5.0751,5.0751,5.1125,5.1125,5.0717,5.0717,5.036,5.036,4.99,4.99,5.1573,5.1573,5.1236,5.1236,5.0214,5.0214,4.8628,4.8628,5.1026,5.1026,5.0438,5.0438,5.1563,5.1563,5.0296,5.0296,4.9553,4.9553,5.1168,5.1168,5.4297,5.4297,5.5502,5.5502,5.1978,5.1978,5.1078,5.1078,5.1363,5.1363
5.1481,5.1481,5.05,5.05,5.1385,5.1385,5.2337,5.2337,5.0382,5.0382,5.1022,5.1022,5.0777,5.0777,5.0414,5.0414,4.9775,4.9775,5.1402,5.1402,5.141,5.141,5.009,5.009,4.8429,4.8429,5.1027,5.1027,5.0558,5.0558,5.1365,5.1365,5.0291,5.0291,4.9581,4.9581,5.1107,5.1107,5.432,5.432,5.5512,5.5512,5.1178,5.1178,5.1084,5.1084,5.1168,5.1168
5.1285,5.1285,5.0475,5.0475,5.1142,5.1142,5.2265,5.2265,5.0496,5.0496,5.0878,5.0878,5.0568,5.0568,5.0569,5.0569,4.9735,4.9735,5.1057,5.1057,5.1615,5.1615,5.0107,5.0107,4.8474,4.8474,5.1324,5.1324,5.0418,5.0418,5.1091,5.1091,4.9992,4.9992,4.9512,4.9512,5.1099,5.1099,5.4839,5.4839,5.5351,5.5351,5.0587,5.0587,5.1113,5.1113,5.1214,5.1214
5.1292,5.1292,5.0252,5.0252,5.0809,5.0809,5.1351,5.1351,5.0146,5.0146,5.0721,5.0721,5.0438,5.0438,5.0573,5.0573,4.9627,4.9627,5.0808,5.0808,5.1616,5.1616,5.0147,5.0147,4.8354,4.8354,5.1313,5.1313,5.0323,5.0323,5.0661,5.0661,4.9873,4.9873,4.943,4.943,5.1022,5.1022,5.5149,5.5149,5.5127,5.5127,5.0542,5.0542,5.1142,5.1142,5.1163,5.1163
5.1288,5.1288,5.0152,5.0152,5.0418,5.0418,5.0492,5.0492,4.9865,4.9865,5.0229,5.0229,5.0374,5.0374,5.0493,5.0493,4.9644,4.9644,5.0739,5.0739,5.1689,5.1689,5.0044,5.0044,4.8373,4.8373,5.132,5.132,5.0258,5.0258,5.0178,5.0178,4.9647,4.9647,4.9373,4.9373,5.0978,5.0978,5.5561,5.5561,5.5252,5.5252,5.0456,5.0456,5.1063,5.1063,5.1012,5.1012
5.133,5.133,4.9776,4.9776,4.9891,4.9891,5.0522,5.0522,4.9796,4.9796,5.0328,5.0328,5.0261,5.0261,5.0431,5.0431,4.9649,4.9649,5.0807,5.0807,5.1625,5.1625,5.0003,5.0003,4.8135,4.8135,5.1184,5.1184,5.0165,5.0165,4.961,4.961,4.95,4.95,4.9381,4.9381,5.1081,5.1081,5.5721,5.5721,5.5212,5.5212,5.019,5.019,5.1011,5.1011,5.0941,5.0941
5.1227,5.1227,4.9624,4.9624,4.9724,4.9724,5.0457,5.0457,4.9629,4.9629,5.0271,5.0271,5.0285,5.0285,5.033,5.033,4.9416,4.9416,5.0718,5.0718,5.1681,5.1681,4.9975,4.9975,4.8205,4.8205,5.12,5.12,5.0046,5.0046,4.9799,4.9799,4.9444,4.9444,4.9166,4.9166,5.1009,5.1009,5.5753,5.5753,5.5154,5.5154,5.0088,5.0088,5.0782,5.0782,5.0838,5.0838
5.1024,5.1024,4.9421,4.9421,4.9762,4.9762,5.0433,5.0433,4.9199,4.9199,5.0377,5.0377,5.0157,5.0157,5.029,5.029,4.9363,4.9363,5.055,5.055,5.1672,5.1672,4.9674,4.9674,4.795,4.795,5.1289,5.1289,5.0095,5.0095,4.9702,4.9702,4.956,4.956,4.9035,4.9035,5.1147,5.1147,5.5789,5.5789,5.507,5.507,5.0192,5.0192,5.0744,5.0744,5.0757,5.0757
